Country Name,Country Code,Indicator Name,Indicator Code,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020
Pre-demographic dividend,PRE,CO2 emissions (kg per PPP $ of GDP),EN.ATM.CO2E.PP.GD,0.304508718,0.27994621,0.311996336,0.325712,0.327731505,0.323690469,0.323468619,0.320879609,0.257988661,0.226665587,0.229967849,0.228892625,0.20476493,0.208070523,0.187291085,0.172805041,0.154734553,0.138409383,0.139576849,0.135669418,0.141819781,0.14023309,0.141176057,0.142873053,0.139703163,0.14428281,0.146820824,0.143389094,0.142837059,0.144390721,0.135500041
Puerto Rico,PRI,CO2 emissions (kg per PPP $ of GDP),EN.ATM.CO2E.PP.GD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Korea, Dem. People's Rep.",PRK,CO2 emissions (kg per PPP $ of GDP),EN.ATM.CO2E.PP.GD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Portugal,PRT,CO2 emissions (kg per PPP $ of GDP),EN.ATM.CO2E.PP.GD,0.349206276,0.337036102,0.356510718,0.348062147,0.348659063,0.35094407,0.324580314,0.319105654,0.327934715,0.343610515,0.317388852,0.303323801,0.309298409,0.277518055,0.275917228,0.274303495,0.232759047,0.216695514,0.201903349,0.201338224,0.176725375,0.176448134,0.173459547,0.159361716,0.153640433,0.162262572,0.149205022,0.15651386,0.137698631,0.11615364,0.108277248
Paraguay,PRY,CO2 emissions (kg per PPP $ of GDP),EN.ATM.CO2E.PP.GD,0.09109947,0.083012294,0.097755177,0.103612931,0.114015744,0.118524752,0.112826453,0.117379862,0.120504703,0.120458967,0.099609225,0.100756379,0.103640096,0.101610363,0.095967445,0.084796272,0.083919906,0.07292105,0.078067781,0.082175799,0.080697213,0.078431282,0.080475218,0.073607048,0.074450572,0.082877312,0.088125889,0.091613435,0.091491628,0.087451557,0.081388674
West Bank and Gaza,PSE,CO2 emissions (kg per PPP $ of GDP),EN.ATM.CO2E.PP.GD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Pacific island small states,PSS,CO2 emissions (kg per PPP $ of GDP),EN.ATM.CO2E.PP.GD,0.262345896,0.261855155,0.326167132,0.31500087,0.297176416,0.29055165,0.288250138,0.28919148,0.283586188,0.268077717,0.273196385,0.290682022,0.261171447,0.27471338,0.285683217,0.24536705,0.248308198,0.239869331,0.203301705,0.201991386,0.22218881,0.206130877,0.191936506,0.189950498,0.178103067,0.165677006,0.158736802,0.15892016,0.155547602,0.155403466,0.128849506
Post-demographic dividend,PST,CO2 emissions (kg per PPP $ of GDP),EN.ATM.CO2E.PP.GD,0.650766892,0.620276946,0.59268257,0.573029464,0.54884291,0.530045756,0.517771954,0.502820953,0.483247299,0.463681905,0.443869056,0.427688467,0.407979283,0.399836123,0.379919002,0.360518633,0.333786898,0.319550259,0.301196279,0.288460698,0.288457182,0.271397742,0.25854585,0.249895811,0.236961893,0.227212063,0.216700408,0.20576673,0.198044492,0.183687073,0.17128591
French Polynesia,PYF,CO2 emissions (kg per PPP $ of GDP),EN.ATM.CO2E.PP.GD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Qatar,QAT,CO2 emissions (kg per PPP $ of GDP),EN.ATM.CO2E.PP.GD,,,,,,,,,,,0.500288629,0.470652536,0.490409688,0.495746927,0.432117819,0.405147057,0.35518074,0.333713819,0.296373933,0.268125795,0.248467296,0.241514724,0.242508655,0.236979281,0.258873102,0.357236142,0.394707923,0.349940112,0.336118199,0.336926527,0.337500362
Romania,ROU,CO2 emissions (kg per PPP $ of GDP),EN.ATM.CO2E.PP.GD,1.409024692,1.294237388,1.22601331,1.10018068,1.014036505,0.981386605,0.955675325,0.905215956,0.797427253,0.675628019,0.678035177,0.659908407,0.602235541,0.601675199,0.494329621,0.462513409,0.405296136,0.338058635,0.276813797,0.238214921,0.220836397,0.221865313,0.205984641,0.183334239,0.174159789,0.171094151,0.151994353,0.140602149,0.130581088,0.11543603,0.106575153
Russian Federation,RUS,CO2 emissions (kg per PPP $ of GDP),EN.ATM.CO2E.PP.GD,1.821367629,1.832199452,1.992307074,1.972907021,1.980003894,1.96366193,1.958561756,1.766681497,1.843756184,1.750043614,1.562937494,1.458396108,1.340301447,1.202696346,1.086630045,0.95005266,0.775763655,0.697447172,0.575078293,0.558645767,0.552724788,0.521300031,0.481497651,0.436337311,0.428310278,0.451631548,0.444059892,0.418835799,0.392500446,0.386049056,0.368166291
Rwanda,RWA,CO2 emissions (kg per PPP $ of GDP),EN.ATM.CO2E.PP.GD,0.132511198,0.118021981,0.109466923,0.11696984,0.218669445,0.156077716,0.138824913,0.124152507,0.112496313,0.109599816,0.131991262,0.121424811,0.124704286,0.102983501,0.090263806,0.086606826,0.077282061,0.063412776,0.055972244,0.053750404,0.051901984,0.049265231,0.051804023,0.054125696,0.048811015,0.052628815,0.052231213,0.053052191,0.053355164,0.049511483,0.048172972
South Asia,SAS,CO2 emissions (kg per PPP $ of GDP),EN.ATM.CO2E.PP.GD,0.444887162,0.451131881,0.433821937,0.424772629,0.412962924,0.408179306,0.39406343,0.395017079,0.377485558,0.373280298,0.363652293,0.347408449,0.341115227,0.320872349,0.312511014,0.294582031,0.283883634,0.283435291,0.284556277,0.288570638,0.28017539,0.276306621,0.272610298,0.266281573,0.275393322,0.264128404,0.252381328,0.249494173,0.241877708,0.225350529,0.213349909
Saudi Arabia,SAU,CO2 emissions (kg per PPP $ of GDP),EN.ATM.CO2E.PP.GD,0.329746628,0.304070288,0.307356058,0.30622993,0.302718979,0.293682003,0.298579889,0.293542232,0.299836314,0.31461588,0.303584846,0.305866741,0.332068288,0.306255546,0.290871271,0.280859045,0.281993588,0.28501117,0.289246799,0.306107605,0.316014577,0.28994223,0.292122877,0.296636386,0.309536821,0.358239897,0.368292633,0.338110687,0.30833267,0.29994581,0.301755071
Sudan,SDN,CO2 emissions (kg per PPP $ of GDP),EN.ATM.CO2E.PP.GD,0.136605945,0.110028081,0.095205002,0.063027729,0.089363435,0.079261377,0.070213083,0.071085122,0.061217021,0.065153517,0.064263064,0.064861682,0.074300368,0.070488603,0.072663785,0.079293386,0.088743316,0.088497255,0.089538915,0.094747454,0.095597687,0.093870396,0.114746485,0.111408598,0.099072746,0.111638379,0.113438992,0.114971283,0.115850471,0.118819145,0.11436265
Senegal,SEN,CO2 emissions (kg per PPP $ of GDP),EN.ATM.CO2E.PP.GD,0.199157978,0.188329365,0.199917328,0.187964039,0.191514122,0.188432257,0.192291251,0.201473783,0.210511461,0.21503859,0.207670428,0.213468782,0.215903938,0.196428374,0.219631791,0.214607918,0.199966882,0.210862636,0.207033687,0.207362919,0.208882855,0.217606552,0.203047007,0.211999724,0.213635602,0.214358444,0.219709358,0.198388061,0.189398805,0.214927412,0.18181239
Singapore,SGP,CO2 emissions (kg per PPP $ of GDP),EN.ATM.CO2E.PP.GD,0.399248737,0.380781837,0.359839537,0.363091046,0.336050319,0.3039024,0.284623046,0.255911916,0.251176252,0.239062976,0.238863886,0.235646316,0.219336816,0.190123538,0.174861761,0.147081738,0.131848677,0.121286136,0.117246554,0.117587043,0.110817536,0.107880725,0.100219757,0.097987884,0.096148192,0.094373474,0.089612715,0.088449944,0.07967004,0.077154228,0.076693228
Solomon Islands,SLB,CO2 emissions (kg per PPP $ of GDP),EN.ATM.CO2E.PP.GD,0.364347906,0.347919664,0.317492234,0.314159535,0.304924989,0.28114487,0.284273083,0.29216333,0.294717555,0.302106341,0.355643031,0.394567439,0.418892389,0.40254494,0.387607398,0.360335897,0.346252282,0.335680737,0.319449302,0.318410325,0.294784118,0.279084006,0.267140712,0.272909053,0.231878453,0.201540301,0.185309962,0.174594868,0.169258143,0.165534346,0.123899444
Sierra Leone,SLE,CO2 emissions (kg per PPP $ of GDP),EN.ATM.CO2E.PP.GD,0.096162933,0.097824442,0.112302542,0.108879675,0.116355779,0.083479199,0.10597637,0.081651044,0.085729141,0.068661616,0.106399871,0.147507585,0.12908972,0.127894766,0.113189898,0.088168085,0.108485446,0.083350466,0.080062704,0.076841569,0.077033416,0.093387171,0.090889403,0.085983727,0.090686976,0.094555679,0.09518874,0.091545769,0.080510428,0.074790932,0.075976989
El Salvador,SLV,CO2 emissions (kg per PPP $ of GDP),EN.ATM.CO2E.PP.GD,0.154538667,0.189490927,0.189349813,0.204470802,0.217348339,0.226148281,0.194918873,0.2251136,0.231003149,0.220603332,0.214284327,0.216478041,0.212240213,0.224773872,0.222520384,0.215141222,0.211692165,0.213403691,0.185648777,0.182085952,0.172499677,0.168807728,0.16595596,0.149811841,0.144775775,0.145612532,0.139449091,0.117486109,0.120843494,0.134064341,0.115682549
San Marino,SMR,CO2 emissions (kg per PPP $ of GDP),EN.ATM.CO2E.PP.GD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Somalia,SOM,CO2 emissions (kg per PPP $ of GDP),EN.ATM.CO2E.PP.GD,,,,,,,,,,,,,,,,,,,,,,,,0.048043217,0.039700695,0.033014199,0.03039589,0.028273744,0.026856486,0.025444284,0.025961118
Serbia,SRB,CO2 emissions (kg per PPP $ of GDP),EN.ATM.CO2E.PP.GD,,,,,,1.231307765,1.322457601,1.318331665,1.262114448,0.97804298,0.972101092,0.949983458,0.919362081,0.93017879,0.907769153,0.741890723,0.700667187,0.620416785,0.536638604,0.510822112,0.504775546,0.515154277,0.456487166,0.44342501,0.372908601,0.428707928,0.416643669,0.40594079,0.37336809,0.341542745,0.343141896
Sub-Saharan Africa (excluding high income),SSA,CO2 emissions (kg per PPP $ of GDP),EN.ATM.CO2E.PP.GD,0.434716578,0.427294095,0.426161434,0.420235061,0.407414147,0.408451028,0.40751735,0.396785418,0.386138529,0.363058053,0.352469987,0.359893662,0.335306742,0.333876047,0.32231938,0.296332696,0.270554736,0.254883748,0.253044104,0.235837706,0.235619214,0.22070507,0.22346416,0.220305256,0.214179065,0.204303901,0.200324725,0.195158444,0.189462729,0.186611657,0.171264691
South Sudan,SSD,CO2 emissions (kg per PPP $ of GDP),EN.ATM.CO2E.PP.GD,,,,,,,,,,,,,,,,,,,0.048681169,0.047965848,0.04571413,0.045817178,0.092332301,0.06684712,0.096269043,0.148848577,,,,,
Sub-Saharan Africa,SSF,CO2 emissions (kg per PPP $ of GDP),EN.ATM.CO2E.PP.GD,0.434589485,0.427182199,0.426025725,0.42008784,0.407301242,0.408332683,0.407402943,0.396675533,0.386042517,0.362985078,0.352380663,0.359824302,0.335271242,0.333847712,0.322322949,0.296329147,0.270549449,0.254876445,0.253044922,0.235862642,0.235633604,0.22070117,0.223459805,0.220296544,0.214171963,0.204313434,0.200342035,0.195173084,0.18948031,0.186620808,0.17129243
Small states,SST,CO2 emissions (kg per PPP $ of GDP),EN.ATM.CO2E.PP.GD,,,,,,,,,,,0.423963157,0.412403233,0.401092389,0.405259308,0.378855746,0.363471814,0.3442368,0.327524871,0.302023337,0.285018529,0.282044833,0.271882243,0.262223675,0.26325511,0.268597425,0.29871707,0.30218627,0.280488414,0.269775127,0.256481827,0.25306391
Sao Tome and Principe,STP,CO2 emissions (kg per PPP $ of GDP),EN.ATM.CO2E.PP.GD,,,,,,,,,,,,0.192605058,0.199946018,0.204666811,0.217627814,0.212530756,0.193403008,0.181919717,0.1817929,0.185332364,0.197837217,0.185759989,0.23304848,0.214147808,0.188614813,0.196320211,0.192475358,0.191518361,0.183310409,0.179990433,0.174238989
Suriname,SUR,CO2 emissions (kg per PPP $ of GDP),EN.ATM.CO2E.PP.GD,0.657215202,0.719505932,0.703168529,0.73882742,0.702643473,0.694291395,0.682152598,0.641025497,0.619627033,0.625003443,0.41222649,0.397384513,0.279273488,0.284956073,0.288722905,0.324488096,0.269676953,0.230537479,0.224003699,0.214771045,0.243368344,0.252071652,0.285782982,0.248815965,0.274340569,0.283091384,0.3472858,0.234333904,0.191478402,0.230134472,0.264713012
Slovak Republic,SVK,CO2 emissions (kg per PPP $ of GDP),EN.ATM.CO2E.PP.GD,,,1.210803963,1.113930185,0.966257412,0.908496943,0.834307345,0.778567996,0.723017815,0.703292636,0.620908276,0.578926747,0.531799014,0.503006058,0.457582285,0.430852247,0.372697179,0.326011381,0.290669091,0.272749249,0.25872044,0.2406747,0.221597219,0.217041111,0.193505482,0.188664237,0.195034339,0.204795533,0.193165785,0.170076522,0.161561111
Slovenia,SVN,CO2 emissions (kg per PPP $ of GDP),EN.ATM.CO2E.PP.GD,,,,,,0.53358554,0.537360339,0.518127042,0.487245197,0.440123475,0.406079725,0.407385667,0.384535644,0.365784666,0.34539452,0.333563217,0.315682745,0.29261966,0.290110426,0.2761195,0.276779395,0.264360671,0.253132865,0.235618083,0.206001657,0.201325751,0.198389379,0.18722071,0.174119059,0.155307811,0.145128651
Sweden,SWE,CO2 emissions (kg per PPP $ of GDP),EN.ATM.CO2E.PP.GD,0.30514855,0.303570504,0.314180324,0.312047926,0.304292097,0.285493551,0.300789086,0.261498999,0.254708629,0.235329143,0.202709172,0.197146423,0.195725446,0.193680619,0.175998369,0.161968036,0.142255629,0.125729121,0.118407957,0.114167653,0.12118745,0.10545745,0.09710459,0.090838055,0.085229159,0.08130191,0.077316884,0.073052425,0.065949858,0.060307352,0.057765537
Eswatini,SWZ,CO2 emissions (kg per PPP $ of GDP),EN.ATM.CO2E.PP.GD,0.38096897,0.357232158,0.283194056,0.241065488,0.410506468,0.372519399,0.28197863,0.273349266,0.268509816,0.275995548,0.229976426,0.225663729,0.206908683,0.18109555,0.168331996,0.153492847,0.141681684,0.136587033,0.130459562,0.132289191,0.102608227,0.0943396,0.090373122,0.101112476,0.101449759,0.104410154,0.115072223,0.116923991,0.111524666,0.1128328,0.111034984
Sint Maarten (Dutch part),SXM,CO2 emissions (kg per PPP $ of GDP),EN.ATM.CO2E.PP.GD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Seychelles,SYC,CO2 emissions (kg per PPP $ of GDP),EN.ATM.CO2E.PP.GD,0.246077151,0.264896854,0.243039546,0.236447024,0.261353803,0.250451331,0.261754459,0.267015641,0.272799838,0.276721316,0.247260248,0.272705857,0.288743633,0.292413053,0.328052401,0.290809361,0.262644762,0.244244121,0.254342222,0.278198952,0.26034567,0.214264429,0.216298418,0.205350988,0.202527757,0.220071636,0.227478209,0.217822552,0.216463129,0.200403301,0.215615345
Syrian Arab Republic,SYR,CO2 emissions (kg per PPP $ of GDP),EN.ATM.CO2E.PP.GD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Turks and Caicos Islands,TCA,CO2 emissions (kg per PPP $ of GDP),EN.ATM.CO2E.PP.GD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Chad,TCD,CO2 emissions (kg per PPP $ of GDP),EN.ATM.CO2E.PP.GD,0.093484937,0.085115367,0.079225651,0.092129908,0.084918528,0.084400956,0.08340929,0.080303657,0.075798272,0.07776536,0.079409288,0.071511428,0.066234109,0.08134205,0.05991557,0.051017166,0.050319462,0.051010799,0.056946445,0.058863652,0.05470856,0.045165453,0.055754841,0.071697172,0.06472172,0.057569629,0.060643047,0.062445228,0.06233488,0.060308199,0.059918665
East Asia & Pacific (IDA & IBRD countries),TEA,CO2 emissions (kg per PPP $ of GDP),EN.ATM.CO2E.PP.GD,1.092179065,1.044413895,0.974575848,0.944149553,0.882349056,0.881822778,0.803659001,0.763306523,0.765977126,0.70489948,0.6772644,0.656148994,0.642387243,0.666416242,0.681415187,0.678341292,0.652810893,0.615970817,0.574649795,0.565359558,0.558892929,0.551991009,0.519625461,0.508293187,0.48699244,0.465503133,0.443840539,0.428365094,0.413911452,0.394714174,0.390839585
Europe & Central Asia (IDA & IBRD countries),TEC,CO2 emissions (kg per PPP $ of GDP),EN.ATM.CO2E.PP.GD,1.479445158,1.46548852,1.473830506,1.387707535,1.347731057,1.291964062,1.231925904,1.11809468,1.173282141,1.121879148,1.033069257,0.976226611,0.920342547,0.875678381,0.784662251,0.708835332,0.623557667,0.567662054,0.501429164,0.473808551,0.462289607,0.438765928,0.407289737,0.371303043,0.349657257,0.344263628,0.337428298,0.323357288,0.308567466,0.29331951,0.283946509
Togo,TGO,CO2 emissions (kg per PPP $ of GDP),EN.ATM.CO2E.PP.GD,0.220235194,0.203099396,0.166696449,0.162763364,0.198534473,0.194326905,0.243365563,0.117751025,0.187207148,0.256507845,0.187806326,0.169119384,0.182999534,0.229405486,0.218775737,0.218740313,0.185606894,0.175193864,0.172382232,0.292455752,0.25419276,0.225071478,0.192442444,0.141520059,0.119881494,0.129596612,0.156077254,0.130476992,0.131894883,0.137724365,0.131590876
Thailand,THA,CO2 emissions (kg per PPP $ of GDP),EN.ATM.CO2E.PP.GD,0.361283982,0.352633006,0.353779891,0.368376044,0.372821051,0.383272928,0.400239631,0.418210403,0.395701019,0.393325559,0.367892554,0.368055554,0.36394324,0.341875307,0.341674579,0.330867129,0.309348594,0.294845584,0.286832217,0.275890957,0.271514437,0.261800178,0.254053622,0.25208964,0.24671096,0.24728359,0.233775537,0.221536228,0.205508173,0.205168398,0.208545958
Tajikistan,TJK,CO2 emissions (kg per PPP $ of GDP),EN.ATM.CO2E.PP.GD,0.790268977,0.759623127,0.79044541,0.620931161,0.4537747,0.41939938,0.441524508,0.4789309,0.494845355,0.432937811,0.338038749,0.294707003,0.259921052,0.234074559,0.246757447,0.213367816,0.210293641,0.231044096,0.195520523,0.147883332,0.139590376,0.133430752,0.139214904,0.130927824,0.168144409,0.184157176,0.203686106,0.233936326,0.254395571,0.257648343,0.253476634
Turkmenistan,TKM,CO2 emissions (kg per PPP $ of GDP),EN.ATM.CO2E.PP.GD,2.2316037,1.915238709,1.637495025,1.51271618,2.227355097,2.382044825,1.974261988,2.182898316,2.103786851,2.107887578,1.996803073,1.90142573,1.976641423,2.100922023,2.075313609,1.824442582,1.63656403,1.616277704,1.401469045,1.159869828,1.18553817,1.113544842,1.05104843,0.933125926,0.843284576,0.837062699,0.81636855,0.780942761,0.711859306,0.656976928,
Latin America & the Caribbean (IDA & IBRD countries),TLA,CO2 emissions (kg per PPP $ of GDP),EN.ATM.CO2E.PP.GD,0.318971338,0.309458531,0.300949295,0.295401264,0.288753798,0.285562275,0.28863621,0.286778638,0.287779348,0.282361795,0.2755504,0.268921696,0.265508101,0.259547283,0.249290501,0.239010429,0.224005763,0.213218044,0.206614098,0.202036013,0.201159447,0.194457323,0.196486714,0.193072732,0.188324385,0.18763318,0.178689053,0.16757054,0.155859688,0.151438462,0.141373274
Timor-Leste,TLS,CO2 emissions (kg per PPP $ of GDP),EN.ATM.CO2E.PP.GD,,,,,,,,,,,0,0,0.135438352,0.134894809,0.142477359,0.132818753,0.137571768,0.125683766,0.12152,0.122823346,0.115108844,0.110043238,0.113022129,0.127223857,0.140742255,0.125407865,0.135777782,0.143760405,0.128355645,0.1237051,0.066839534
Middle East & North Africa (IDA & IBRD countries),TMN,CO2 emissions (kg per PPP $ of GDP),EN.ATM.CO2E.PP.GD,0.500343093,0.465817504,0.466920891,0.480414339,0.503383124,0.496079668,0.469686916,0.469871653,0.425220039,0.414490389,0.398948441,0.398460682,0.387572305,0.383859935,0.368304579,0.368828329,0.356979416,0.340248468,0.335530486,0.337802659,0.323626554,0.319266526,0.322452505,0.328036982,0.339885087,0.352021026,0.348111931,0.341315527,0.333475423,0.322168222,0.309652411
Tonga,TON,CO2 emissions (kg per PPP $ of GDP),EN.ATM.CO2E.PP.GD,0.397865337,0.388742457,0.322508267,0.340810574,0.34004367,0.332688778,0.262564937,0.296548827,0.288337816,0.329046515,0.288158734,0.249980957,0.252116509,0.293460568,0.278383947,0.269241733,0.301075058,0.259634715,0.258421715,0.293837427,0.245485659,0.205436423,0.203556241,0.209283497,0.199094375,0.188825251,0.197771476,0.201488463,0.198204802,0.232677757,0.167141672
South Asia (IDA & IBRD),TSA,CO2 emissions (kg per PPP $ of GDP),EN.ATM.CO2E.PP.GD,0.444887162,0.451131881,0.433821937,0.424772629,0.412962924,0.408179306,0.39406343,0.395017079,0.377485558,0.373280298,0.363652293,0.347408449,0.341115227,0.320872349,0.312511014,0.294582031,0.283883634,0.283435291,0.284556277,0.288570638,0.28017539,0.276306621,0.272610298,0.266281573,0.275393322,0.264128404,0.252381328,0.249494173,0.241877708,0.225350529,0.213349909
Sub-Saharan Africa (IDA & IBRD countries),TSS,CO2 emissions (kg per PPP $ of GDP),EN.ATM.CO2E.PP.GD,0.434589485,0.427182199,0.426025725,0.42008784,0.407301242,0.408332683,0.407402943,0.396675533,0.386042517,0.362985078,0.352380663,0.359824302,0.335271242,0.333847712,0.322322949,0.296329147,0.270549449,0.254876445,0.253044922,0.235862642,0.235633604,0.22070117,0.223459805,0.220296544,0.214171963,0.204313434,0.200342035,0.195173084,0.18948031,0.186620808,0.17129243
Trinidad and Tobago,TTO,CO2 emissions (kg per PPP $ of GDP),EN.ATM.CO2E.PP.GD,1.527320198,1.421077106,1.271720612,1.020135984,0.790824091,0.731396457,0.715235871,0.689171214,0.645473073,0.587788564,0.55420937,0.592462607,0.589551664,0.615681583,0.578769229,0.577079613,0.564099339,0.535601646,0.496529664,0.490710868,0.528788153,0.538938052,0.501153008,0.517848716,0.505963298,0.524214049,0.474815788,0.465448947,0.4457098,0.422318942,0.411164109
Tunisia,TUN,CO2 emissions (kg per PPP $ of GDP),EN.ATM.CO2E.PP.GD,0.466350003,0.449956682,0.437286015,0.426413683,0.40541626,0.397067402,0.37517139,0.360951138,0.355785022,0.34884585,0.34366429,0.337665602,0.330773958,0.307210471,0.295191463,0.282801622,0.271004697,0.256321628,0.246923209,0.23831958,0.249265937,0.235174688,0.250046929,0.242464855,0.253966254,0.261331702,0.243964725,0.239337357,0.229818532,0.222396464,0.227174768
Turkiye,TUR,CO2 emissions (kg per PPP $ of GDP),EN.ATM.CO2E.PP.GD,0.302597067,0.299481582,0.28787214,0.270286261,0.276743215,0.276436858,0.280133512,0.267795258,0.346937682,0.35249843,0.35530098,0.331923335,0.339797151,0.341850762,0.305260408,0.288310866,0.276209709,0.27708232,0.252034181,0.2591567,0.234737724,0.219131204,0.212678266,0.187294888,0.183647836,0.174749821,0.177848891,0.184650336,0.179753627,0.172151501,0.174645265
Tuvalu,TUV,CO2 emissions (kg per PPP $ of GDP),EN.ATM.CO2E.PP.GD,0.436609676,0.426722955,0.442244278,0.431999185,0.41885237,0.463081126,0.37491257,0.378742916,0.453136682,0.316507708,0.32486566,0.398140222,0.329016212,0.315073762,0.313972749,0.319276542,0.391270771,0.426691804,0.28247801,0.334057233,0.305743958,0.297927578,0.28709643,0.240048552,0.230225233,0.18701067,0.17068438,0.167859363,0.184772297,0.161285647,0.123337023
Tanzania,TZA,CO2 emissions (kg per PPP $ of GDP),EN.ATM.CO2E.PP.GD,0.080556165,0.075270197,0.072922414,0.072520058,0.069692625,0.094369763,0.099525848,0.08886833,0.079022674,0.069452954,0.076073995,0.07446997,0.078046149,0.075846727,0.092626177,0.093071951,0.08971675,0.080654624,0.076989688,0.070942379,0.076834223,0.081134717,0.099958925,0.10354051,0.092881062,0.091720374,0.08338513,0.086906363,0.082920741,0.09583976,0.089500667
Uganda,UGA,CO2 emissions (kg per PPP $ of GDP),EN.ATM.CO2E.PP.GD,0.06716644,0.063168759,0.060361923,0.054355962,0.044596594,0.051406689,0.050943901,0.050453493,0.054121662,0.050460141,0.048098677,0.044937866,0.046384073,0.04504927,0.042710945,0.048371866,0.050214043,0.053908057,0.050413716,0.052986729,0.049189814,0.049501014,0.05427094,0.051382103,0.0533454,0.057907964,0.05961917,0.06055755,0.063100063,0.058996658,0.054012536
Ukraine,UKR,CO2 emissions (kg per PPP $ of GDP),EN.ATM.CO2E.PP.GD,1.742974139,1.748234146,1.672184658,1.65424378,1.748810646,1.873838554,1.772476697,1.703592053,1.618083725,1.580378005,1.419422406,1.28949821,1.218935012,1.185873491,0.960783893,0.869294012,0.806700185,0.745303651,0.690150246,0.67505459,0.684895896,0.670420859,0.62623811,0.534721958,0.514578539,0.43874245,0.423893598,0.347167622,0.347599616,0.311236216,0.302868873
Upper middle income,UMC,CO2 emissions (kg per PPP $ of GDP),EN.ATM.CO2E.PP.GD,0.947203461,0.908497093,0.87541924,0.832843628,0.780989978,0.770262274,0.722611162,0.679142286,0.683591809,0.643857308,0.617388369,0.601781141,0.588939099,0.599167251,0.590120853,0.573792333,0.54194566,0.512536207,0.477731472,0.471304315,0.466247279,0.457666379,0.436580935,0.423601324,0.408359398,0.398048287,0.383059498,0.369544366,0.356532847,0.343429027,0.339626844
Uruguay,URY,CO2 emissions (kg per PPP $ of GDP),EN.ATM.CO2E.PP.GD,0.185524201,0.196874637,0.194534061,0.174299343,0.151140325,0.16505843,0.178501795,0.16485807,0.16212024,0.190597877,0.152929377,0.140943938,0.137769849,0.132707774,0.149796303,0.134067068,0.146071178,0.1234302,0.14958063,0.141028696,0.105960988,0.119476897,0.130980794,0.106431198,0.088545713,0.089133871,0.084505688,0.076271513,0.079748775,0.080865188,0.081498775
United States,USA,CO2 emissions (kg per PPP $ of GDP),EN.ATM.CO2E.PP.GD,0.81240993,0.780674861,0.748371378,0.728317639,0.695298327,0.669791233,0.653215237,0.646262222,0.616865105,0.582381443,0.563441274,0.543214888,0.511754652,0.493957197,0.469689388,0.441245901,0.409181385,0.396312655,0.376332591,0.356154287,0.358304348,0.331646241,0.304913342,0.302323782,0.290997759,0.274123806,0.261806375,0.247434504,0.242306848,0.225326962,0.205148876
Uzbekistan,UZB,CO2 emissions (kg per PPP $ of GDP),EN.ATM.CO2E.PP.GD,2.159795358,2.114041507,2.219519353,2.248922187,2.206818097,1.966330116,1.926662281,1.820843786,1.992517748,1.8874635,1.889123346,1.800737622,1.762223779,1.556053792,1.444268095,1.25009648,1.205912352,1.032349706,0.976812395,0.81218621,0.808012747,0.750124442,0.626845221,0.586827536,0.524974217,0.475210655,0.486604556,0.495161569,0.469223238,0.454104547,0.431605482
St. Vincent and the Grenadines,VCT,CO2 emissions (kg per PPP $ of GDP),EN.ATM.CO2E.PP.GD,0.186549868,0.192461881,0.177090069,0.202583458,0.22556858,0.221608626,0.220057604,0.219343395,0.251051949,0.243705519,0.210759918,0.24397498,0.239365508,0.232874014,0.238852431,0.227352548,0.204330232,0.208030351,0.189409525,0.239957029,0.20118078,0.1909032,0.201568431,0.18008861,0.205091189,0.186306105,0.177997081,0.157097115,0.166654001,0.151553113,0.145298651
"Venezuela, RB",VEN,CO2 emissions (kg per PPP $ of GDP),EN.ATM.CO2E.PP.GD,0.539767146,0.472831139,0.445007699,0.451505306,0.449081263,0.452956961,0.476174733,0.46085213,0.460477207,0.468562921,0.46322743,0.452420452,0.506565958,0.519481744,0.439776498,0.408030118,0.360637717,0.311627055,0.308227615,0.319483234,0.344644614,0.316071802,,,,,,,,,
British Virgin Islands,VGB,CO2 emissions (kg per PPP $ of GDP),EN.ATM.CO2E.PP.GD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Virgin Islands (U.S.),VIR,CO2 emissions (kg per PPP $ of GDP),EN.ATM.CO2E.PP.GD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Viet Nam,VNM,CO2 emissions (kg per PPP $ of GDP),EN.ATM.CO2E.PP.GD,0.243938415,0.228085039,0.215793702,0.227214632,0.224946013,0.236707117,0.237187804,0.251342097,0.261643713,0.251337078,0.253924755,0.259031786,0.281227602,0.275087577,0.298830931,0.292588705,0.272501251,0.274478279,0.285058863,0.30234485,0.321303503,0.304701654,0.27361457,0.270663327,0.273532359,0.287770514,0.288022528,0.270105964,0.305514036,0.333855538,0.33313159
